hour,parking_lot,capacity,dia_x,date,weekday,entries,exits,occupancy,traffic_score,total_flow,hourly_flow_rate,temp_min_c,temp_max_c
10,P023,180.0,44.0,2022-02-13,6.0,14.0,1.0,30.0,,15.0,15.0,,
11,P023,180.0,44.0,2022-02-13,6.0,14.0,1.0,29.0,,15.0,15.0,,
12,P023,180.0,44.0,2022-02-13,6.0,14.0,1.0,30.0,,15.0,15.0,,
13,P023,180.0,44.0,2022-02-13,6.0,14.0,1.0,30.0,,15.0,15.0,,
14,P023,180.0,44.0,2022-02-13,6.0,14.0,1.0,27.0,,15.0,15.0,,
15,P023,180.0,44.0,2022-02-13,6.0,14.0,1.0,27.0,,15.0,15.0,,
16,P023,180.0,44.0,2022-02-13,6.0,14.0,1.0,30.0,,15.0,15.0,,
17,P023,180.0,44.0,2022-02-13,6.0,14.0,1.0,36.0,,15.0,15.0,,
18,P023,180.0,44.0,2022-02-13,6.0,14.0,1.0,41.0,,15.0,15.0,,
19,P023,180.0,44.0,2022-02-13,6.0,14.0,1.0,46.0,,15.0,15.0,,
20,P023,180.0,44.0,2022-02-13,6.0,14.0,1.0,49.0,,15.0,15.0,,
21,P023,180.0,44.0,2022-02-13,6.0,14.0,1.0,50.0,,15.0,15.0,,
22,P023,180.0,44.0,2022-02-13,6.0,14.0,1.0,51.0,,15.0,15.0,,
23,P023,180.0,44.0,2022-02-13,6.0,14.0,1.0,52.0,,15.0,15.0,,
0,P023,180.0,48.0,2022-02-17,3.0,37.0,2.0,53.0,,39.0,39.0,,
1,P023,180.0,48.0,2022-02-17,3.0,37.0,2.0,54.0,,39.0,39.0,,
2,P023,180.0,48.0,2022-02-17,3.0,37.0,2.0,54.0,,39.0,39.0,,
3,P023,180.0,48.0,2022-02-17,3.0,37.0,2.0,54.0,,39.0,39.0,,
4,P023,180.0,48.0,2022-02-17,3.0,37.0,2.0,54.0,,39.0,39.0,,
5,P023,180.0,48.0,2022-02-17,3.0,37.0,2.0,54.0,,39.0,39.0,,
6,P023,180.0,48.0,2022-02-17,3.0,37.0,2.0,53.0,,39.0,39.0,,
7,P023,180.0,48.0,2022-02-17,3.0,37.0,2.0,49.0,,39.0,39.0,,
8,P023,180.0,48.0,2022-02-17,3.0,37.0,2.0,42.0,,39.0,39.0,,
9,P023,180.0,48.0,2022-02-17,3.0,37.0,2.0,35.0,,39.0,39.0,,
10,P023,180.0,48.0,2022-02-17,3.0,37.0,2.0,30.0,,39.0,39.0,,
11,P023,180.0,48.0,2022-02-17,3.0,37.0,2.0,29.0,,39.0,39.0,,
12,P023,180.0,48.0,2022-02-17,3.0,37.0,2.0,30.0,,39.0,39.0,,
13,P023,180.0,48.0,2022-02-17,3.0,37.0,2.0,30.0,,39.0,39.0,,
14,P023,180.0,48.0,2022-02-17,3.0,37.0,2.0,27.0,,39.0,39.0,,
15,P023,180.0,48.0,2022-02-17,3.0,37.0,2.0,27.0,,39.0,39.0,,
16,P023,180.0,48.0,2022-02-17,3.0,37.0,2.0,30.0,,39.0,39.0,,
17,P023,180.0,48.0,2022-02-17,3.0,37.0,2.0,36.0,,39.0,39.0,,
18,P023,180.0,48.0,2022-02-17,3.0,37.0,2.0,41.0,,39.0,39.0,,
19,P023,180.0,48.0,2022-02-17,3.0,37.0,2.0,46.0,,39.0,39.0,,
20,P023,180.0,48.0,2022-02-17,3.0,37.0,2.0,49.0,,39.0,39.0,,
21,P023,180.0,48.0,2022-02-17,3.0,37.0,2.0,50.0,,39.0,39.0,,
22,P023,180.0,48.0,2022-02-17,3.0,37.0,2.0,53.0,3.0,39.0,39.0,,
23,P023,180.0,48.0,2022-02-17,3.0,17.0,2.0,56.0,3.0,19.0,19.0,,
0,P023,180.0,49.0,2022-02-18,4.0,100.0,12.0,57.0,1.0,112.0,112.0,,
1,P023,180.0,49.0,2022-02-18,4.0,11.0,3.0,58.0,1.0,14.0,14.0,,
2,P023,180.0,49.0,2022-02-18,4.0,22.0,4.0,58.0,1.0,26.0,26.0,,
3,P023,180.0,49.0,2022-02-18,4.0,30.0,4.0,58.0,1.0,34.0,34.0,,
4,P023,180.0,49.0,2022-02-18,4.0,22.0,11.0,58.0,1.0,33.0,33.0,,
5,P023,180.0,49.0,2022-02-18,4.0,0.0,6.0,58.0,1.0,6.0,6.0,,
6,P023,180.0,49.0,2022-02-18,4.0,0.0,7.0,58.0,1.0,7.0,7.0,,
7,P023,180.0,49.0,2022-02-18,4.0,1.0,14.0,55.0,8.0,15.0,15.0,,
8,P023,180.0,49.0,2022-02-18,4.0,1.0,31.0,51.0,2.0,32.0,32.0,,
9,P023,180.0,49.0,2022-02-18,4.0,5.0,108.0,38.0,3.0,113.0,113.0,,
10,P023,180.0,49.0,2022-02-18,4.0,7.0,190.0,33.0,5.0,197.0,197.0,,
11,P023,180.0,49.0,2022-02-18,4.0,3.0,111.0,31.0,6.0,114.0,114.0,,
12,P023,180.0,49.0,2022-02-18,4.0,3.0,37.0,29.0,6.0,40.0,40.0,,
13,P023,180.0,49.0,2022-02-18,4.0,12.0,98.0,29.0,6.0,110.0,110.0,,
14,P023,180.0,49.0,2022-02-18,4.0,2.0,95.0,26.0,6.0,97.0,97.0,,
15,P023,180.0,49.0,2022-02-18,4.0,2.0,71.0,26.0,7.0,73.0,73.0,,
16,P023,180.0,49.0,2022-02-18,4.0,17.0,25.0,35.0,4.0,42.0,42.0,,
17,P023,180.0,49.0,2022-02-18,4.0,35.0,12.0,32.0,7.0,47.0,47.0,,
18,P023,180.0,49.0,2022-02-18,4.0,29.0,4.0,36.0,9.0,33.0,33.0,,
19,P023,180.0,49.0,2022-02-18,4.0,42.0,3.0,43.0,9.0,45.0,45.0,,
20,P023,180.0,49.0,2022-02-18,4.0,153.0,14.0,46.0,7.0,167.0,167.0,,
21,P023,180.0,49.0,2022-02-18,4.0,84.0,7.0,52.0,5.4,91.0,91.0,,
22,P023,180.0,49.0,2022-02-18,4.0,129.0,10.0,55.0,2.0,139.0,139.0,,
23,P023,180.0,49.0,2022-02-18,4.0,69.0,4.0,56.0,2.0,73.0,73.0,,
0,P023,180.0,50.0,2022-02-19,5.0,14.0,5.0,56.0,4.0,19.0,19.0,,
1,P023,180.0,50.0,2022-02-19,5.0,77.0,7.0,56.0,2.0,84.0,84.0,,
2,P023,180.0,50.0,2022-02-19,5.0,0.0,6.0,56.0,1.0,6.0,6.0,,
3,P023,180.0,50.0,2022-02-19,5.0,70.0,13.0,56.0,1.0,83.0,83.0,,
4,P023,180.0,50.0,2022-02-19,5.0,28.0,8.0,56.0,1.0,36.0,36.0,,
5,P023,180.0,50.0,2022-02-19,5.0,0.0,8.0,56.0,2.0,8.0,8.0,,
6,P023,180.0,50.0,2022-02-19,5.0,14.0,10.0,56.0,3.0,24.0,24.0,,
7,P023,180.0,50.0,2022-02-19,5.0,0.0,13.0,56.0,4.0,13.0,13.0,,
8,P023,180.0,50.0,2022-02-19,5.0,0.0,16.0,53.0,4.0,16.0,16.0,,
9,P023,180.0,50.0,2022-02-19,5.0,6.0,134.0,39.0,2.0,140.0,140.0,,
10,P023,180.0,50.0,2022-02-19,5.0,7.0,207.0,32.0,6.0,214.0,214.0,,
11,P023,180.0,50.0,2022-02-19,5.0,4.0,38.0,32.0,6.0,42.0,42.0,,
12,P023,180.0,50.0,2022-02-19,5.0,33.0,54.0,35.0,7.0,87.0,87.0,,
13,P023,180.0,50.0,2022-02-19,5.0,33.0,52.0,40.0,6.0,85.0,85.0,,
14,P023,180.0,50.0,2022-02-19,5.0,37.0,25.0,39.0,6.0,62.0,62.0,,
15,P023,180.0,50.0,2022-02-19,5.0,11.0,43.0,38.0,6.0,54.0,54.0,,
16,P023,180.0,50.0,2022-02-19,5.0,15.0,29.0,37.0,6.0,44.0,44.0,,
17,P023,180.0,50.0,2022-02-19,5.0,13.0,8.0,37.0,2.0,21.0,21.0,,
18,P023,180.0,50.0,2022-02-19,5.0,74.0,8.0,45.0,6.0,82.0,82.0,,
19,P023,180.0,50.0,2022-02-19,5.0,78.0,9.0,48.0,5.0,87.0,87.0,,
20,P023,180.0,50.0,2022-02-19,5.0,29.0,11.0,46.0,3.0,40.0,40.0,,
21,P023,180.0,50.0,2022-02-19,5.0,6.0,7.0,45.0,2.0,13.0,13.0,,
22,P023,180.0,50.0,2022-02-19,5.0,20.0,23.0,45.0,3.0,43.0,43.0,,
23,P023,180.0,50.0,2022-02-19,5.0,24.0,6.0,48.0,3.0,30.0,30.0,,
0,P023,180.0,51.0,2022-02-20,6.0,28.0,3.0,50.0,3.0,31.0,31.0,,
1,P023,180.0,51.0,2022-02-20,6.0,34.0,6.0,50.0,2.0,40.0,40.0,,
2,P023,180.0,51.0,2022-02-20,6.0,14.0,5.0,50.0,1.0,19.0,19.0,,
3,P023,180.0,51.0,2022-02-20,6.0,26.0,9.0,50.0,1.0,35.0,35.0,,
4,P023,180.0,51.0,2022-02-20,6.0,8.0,6.0,50.0,1.0,14.0,14.0,,
5,P023,180.0,51.0,2022-02-20,6.0,5.0,3.0,50.0,1.0,8.0,8.0,,
6,P023,180.0,51.0,2022-02-20,6.0,16.0,3.0,50.0,1.0,19.0,19.0,,
7,P023,180.0,51.0,2022-02-20,6.0,0.0,9.0,50.0,2.0,9.0,9.0,,
8,P023,180.0,51.0,2022-02-20,6.0,0.0,26.0,47.0,3.0,26.0,26.0,,
9,P023,180.0,51.0,2022-02-20,6.0,8.0,29.0,46.0,1.0,37.0,37.0,,
10,P023,180.0,51.0,2022-02-20,6.0,0.0,8.0,45.0,5.0,8.0,8.0,,
11,P023,180.0,51.0,2022-02-20,6.0,0.0,14.0,44.0,4.0,14.0,14.0,,
12,P023,180.0,51.0,2022-02-20,6.0,21.0,19.0,46.0,5.0,40.0,40.0,,
13,P023,180.0,51.0,2022-02-20,6.0,0.0,7.0,45.0,4.0,7.0,7.0,,
14,P023,180.0,51.0,2022-02-20,6.0,0.0,46.0,42.0,4.0,46.0,46.0,,
15,P023,180.0,51.0,2022-02-20,6.0,11.0,7.0,44.0,5.0,18.0,18.0,,
16,P023,180.0,51.0,2022-02-20,6.0,15.0,3.0,47.0,5.0,18.0,18.0,,
17,P023,180.0,51.0,2022-02-20,6.0,3.0,8.0,45.0,3.0,11.0,11.0,,
18,P023,180.0,51.0,2022-02-20,6.0,29.0,6.0,46.0,6.0,35.0,35.0,,
19,P023,180.0,51.0,2022-02-20,6.0,11.0,2.0,47.0,6.0,13.0,13.0,,
20,P023,180.0,51.0,2022-02-20,6.0,71.0,8.0,53.0,7.0,79.0,79.0,,
21,P023,180.0,51.0,2022-02-20,6.0,34.0,6.0,54.0,3.0,40.0,40.0,,
22,P023,180.0,51.0,2022-02-20,6.0,41.0,8.0,55.0,1.0,49.0,49.0,,
23,P023,180.0,51.0,2022-02-20,6.0,33.0,3.0,55.0,2.0,36.0,36.0,,
0,P023,180.0,52.0,2022-02-21,0.0,22.0,14.0,55.0,1.0,36.0,36.0,,
1,P023,180.0,52.0,2022-02-21,0.0,17.0,8.0,54.0,1.0,25.0,25.0,,
2,P023,180.0,52.0,2022-02-21,0.0,8.0,12.0,54.0,5.4,20.0,20.0,,
3,P023,180.0,52.0,2022-02-21,0.0,20.0,6.0,54.0,5.4,26.0,26.0,,
4,P023,180.0,52.0,2022-02-21,0.0,0.0,15.0,54.0,1.0,15.0,15.0,,
5,P023,180.0,52.0,2022-02-21,0.0,0.0,14.0,54.0,2.0,14.0,14.0,,
6,P023,180.0,52.0,2022-02-21,0.0,0.0,10.0,54.0,3.0,10.0,10.0,,
7,P023,180.0,52.0,2022-02-21,0.0,21.0,15.0,54.0,7.0,36.0,36.0,,
8,P023,180.0,52.0,2022-02-21,0.0,23.0,39.0,50.0,2.0,62.0,62.0,,
9,P023,180.0,52.0,2022-02-21,0.0,2.0,64.0,37.0,3.0,66.0,66.0,,
10,P023,180.0,52.0,2022-02-21,0.0,4.0,93.0,31.0,3.0,97.0,97.0,,
11,P023,180.0,52.0,2022-02-21,0.0,11.0,163.0,31.0,5.0,174.0,174.0,,
12,P023,180.0,52.0,2022-02-21,0.0,34.0,21.0,35.0,6.0,55.0,55.0,,
13,P023,180.0,52.0,2022-02-21,0.0,38.0,20.0,39.0,6.0,58.0,58.0,,
14,P023,180.0,52.0,2022-02-21,0.0,7.0,173.0,29.0,7.0,180.0,180.0,,
15,P023,180.0,52.0,2022-02-21,0.0,9.0,39.0,28.0,7.0,48.0,48.0,,
16,P023,180.0,52.0,2022-02-21,0.0,20.0,19.0,33.0,6.0,39.0,39.0,,
17,P023,180.0,52.0,2022-02-21,0.0,57.0,6.0,40.0,3.0,63.0,63.0,,
18,P023,180.0,52.0,2022-02-21,0.0,66.0,13.0,42.0,9.0,79.0,79.0,,
19,P023,180.0,52.0,2022-02-21,0.0,38.0,5.0,45.0,6.0,43.0,43.0,,
20,P023,180.0,52.0,2022-02-21,0.0,44.0,3.0,49.0,2.0,47.0,47.0,,
21,P023,180.0,52.0,2022-02-21,0.0,201.0,16.0,53.0,3.0,217.0,217.0,,
22,P023,180.0,52.0,2022-02-21,0.0,64.0,9.0,54.0,3.0,73.0,73.0,,
23,P023,180.0,52.0,2022-02-21,0.0,56.0,7.0,55.0,3.0,63.0,63.0,,
0,P023,180.0,53.0,2022-02-22,1.0,55.0,2.0,56.0,1.0,57.0,57.0,,
1,P023,180.0,53.0,2022-02-22,1.0,7.0,4.0,56.0,1.0,11.0,11.0,,
2,P023,180.0,53.0,2022-02-22,1.0,1.0,3.0,56.0,1.0,4.0,4.0,,
3,P023,180.0,53.0,2022-02-22,1.0,0.0,8.0,56.0,1.0,8.0,8.0,,
4,P023,180.0,53.0,2022-02-22,1.0,0.0,7.0,56.0,1.0,7.0,7.0,,
5,P023,180.0,53.0,2022-02-22,1.0,1.0,15.0,56.0,1.0,16.0,16.0,,
6,P023,180.0,53.0,2022-02-22,1.0,0.0,4.0,56.0,3.0,4.0,4.0,,
7,P023,180.0,53.0,2022-02-22,1.0,0.0,4.0,55.0,7.0,4.0,4.0,,
8,P023,180.0,53.0,2022-02-22,1.0,2.0,20.0,53.0,9.0,22.0,22.0,,
9,P023,180.0,53.0,2022-02-22,1.0,0.0,48.0,49.0,7.0,48.0,48.0,,
10,P023,180.0,53.0,2022-02-22,1.0,7.0,141.0,34.0,7.0,148.0,148.0,,
11,P023,180.0,53.0,2022-02-22,1.0,4.0,97.0,29.0,6.0,101.0,101.0,,
12,P023,180.0,53.0,2022-02-22,1.0,0.0,8.0,34.0,6.0,8.0,8.0,,
13,P023,180.0,53.0,2022-02-22,1.0,10.0,17.0,33.0,6.0,27.0,27.0,,
14,P023,180.0,53.0,2022-02-22,1.0,24.0,253.0,28.0,7.0,277.0,277.0,,
15,P023,180.0,53.0,2022-02-22,1.0,7.0,135.0,23.0,7.0,142.0,142.0,,
16,P023,180.0,53.0,2022-02-22,1.0,15.0,215.0,27.0,7.0,230.0,230.0,,
17,P023,180.0,53.0,2022-02-22,1.0,8.0,2.0,30.0,4.0,10.0,10.0,,
18,P023,180.0,53.0,2022-02-22,1.0,77.0,57.0,39.0,7.0,134.0,134.0,,
19,P023,180.0,53.0,2022-02-22,1.0,144.0,8.0,42.0,7.0,152.0,152.0,,
20,P023,180.0,53.0,2022-02-22,1.0,177.0,10.0,48.0,5.0,187.0,187.0,,
21,P023,180.0,53.0,2022-02-22,1.0,61.0,6.0,55.0,5.4,67.0,67.0,,
22,P023,180.0,53.0,2022-02-22,1.0,164.0,16.0,55.0,1.0,180.0,180.0,,
23,P023,180.0,53.0,2022-02-22,1.0,102.0,13.0,56.0,1.0,115.0,115.0,,
0,P023,180.0,54.0,2022-02-23,2.0,100.0,8.0,57.0,2.0,108.0,108.0,,
1,P023,180.0,54.0,2022-02-23,2.0,72.0,14.0,57.0,1.0,86.0,86.0,,
2,P023,180.0,54.0,2022-02-23,2.0,0.0,11.0,57.0,1.0,11.0,11.0,,
3,P023,180.0,54.0,2022-02-23,2.0,11.0,3.0,57.0,1.0,14.0,14.0,,
4,P023,180.0,54.0,2022-02-23,2.0,7.0,10.0,57.0,1.0,17.0,17.0,,
5,P023,180.0,54.0,2022-02-23,2.0,0.0,14.0,57.0,1.0,14.0,14.0,,
6,P023,180.0,54.0,2022-02-23,2.0,0.0,4.0,57.0,3.0,4.0,4.0,,
7,P023,180.0,54.0,2022-02-23,2.0,34.0,10.0,57.0,2.0,44.0,44.0,,
8,P023,180.0,54.0,2022-02-23,2.0,5.0,21.0,54.0,3.0,26.0,26.0,,
9,P023,180.0,54.0,2022-02-23,2.0,12.0,106.0,45.0,3.0,118.0,118.0,,
10,P023,180.0,54.0,2022-02-23,2.0,6.0,51.0,33.0,7.0,57.0,57.0,,
11,P023,180.0,54.0,2022-02-23,2.0,4.0,87.0,30.0,7.0,91.0,91.0,,
12,P023,180.0,54.0,2022-02-23,2.0,3.0,21.0,30.0,8.0,24.0,24.0,,
13,P023,180.0,54.0,2022-02-23,2.0,41.0,5.0,37.0,7.0,46.0,46.0,,
14,P023,180.0,54.0,2022-02-23,2.0,2.0,62.0,26.0,7.0,64.0,64.0,,
15,P023,180.0,54.0,2022-02-23,2.0,4.0,67.0,23.0,7.0,71.0,71.0,,
16,P023,180.0,54.0,2022-02-23,2.0,5.0,46.0,24.0,7.0,51.0,51.0,,
17,P023,180.0,54.0,2022-02-23,2.0,26.0,26.0,30.0,3.0,52.0,52.0,,
18,P023,180.0,54.0,2022-02-23,2.0,11.0,4.0,36.0,2.0,15.0,15.0,,
19,P023,180.0,54.0,2022-02-23,2.0,21.0,20.0,41.0,2.0,41.0,41.0,,
20,P023,180.0,54.0,2022-02-23,2.0,32.0,8.0,50.0,5.0,40.0,40.0,,
21,P023,180.0,54.0,2022-02-23,2.0,6.0,2.0,52.0,5.4,8.0,8.0,,
22,P023,180.0,54.0,2022-02-23,2.0,32.0,6.0,54.0,4.0,38.0,38.0,,
23,P023,180.0,54.0,2022-02-23,2.0,2.0,3.0,55.0,3.0,5.0,5.0,,
0,P023,180.0,55.0,2022-02-24,3.0,48.0,5.0,56.0,2.0,53.0,53.0,,
1,P023,180.0,55.0,2022-02-24,3.0,131.0,8.0,56.0,1.0,139.0,139.0,,
2,P023,180.0,55.0,2022-02-24,3.0,13.0,8.0,55.0,1.0,21.0,21.0,,
3,P023,180.0,55.0,2022-02-24,3.0,77.0,11.0,55.0,1.0,88.0,88.0,,
4,P023,180.0,55.0,2022-02-24,3.0,19.0,9.0,55.0,1.0,28.0,28.0,,
5,P023,180.0,55.0,2022-02-24,3.0,65.0,8.0,55.0,1.0,73.0,73.0,,
6,P023,180.0,55.0,2022-02-24,3.0,34.0,7.0,55.0,3.0,41.0,41.0,,
7,P023,180.0,55.0,2022-02-24,3.0,1.0,18.0,54.0,2.0,19.0,19.0,,
8,P023,180.0,55.0,2022-02-24,3.0,0.0,31.0,47.0,9.0,31.0,31.0,,
9,P023,180.0,55.0,2022-02-24,3.0,9.0,152.0,39.0,7.0,161.0,161.0,,
10,P023,180.0,55.0,2022-02-24,3.0,2.0,114.0,31.0,6.0,116.0,116.0,,
11,P023,180.0,55.0,2022-02-24,3.0,1.0,59.0,24.0,4.0,60.0,60.0,,
12,P023,180.0,55.0,2022-02-24,3.0,5.0,33.0,23.0,7.0,38.0,38.0,,
13,P023,180.0,55.0,2022-02-24,3.0,42.0,7.0,30.0,6.0,49.0,49.0,,
14,P023,180.0,55.0,2022-02-24,3.0,1.0,51.0,23.0,7.0,52.0,52.0,,
15,P023,180.0,55.0,2022-02-24,3.0,6.0,109.0,26.0,3.0,115.0,115.0,,
16,P023,180.0,55.0,2022-02-24,3.0,16.0,121.0,23.0,7.0,137.0,137.0,,
17,P023,180.0,55.0,2022-02-24,3.0,26.0,23.0,32.0,7.0,49.0,49.0,,
18,P023,180.0,55.0,2022-02-24,3.0,101.0,9.0,44.0,2.0,110.0,110.0,,
19,P023,180.0,55.0,2022-02-24,3.0,69.0,17.0,54.0,6.0,86.0,86.0,,
20,P023,180.0,55.0,2022-02-24,3.0,133.0,13.0,55.0,6.0,146.0,146.0,,
21,P023,180.0,55.0,2022-02-24,3.0,78.0,10.0,56.0,5.4,88.0,88.0,,
22,P023,180.0,55.0,2022-02-24,3.0,79.0,7.0,57.0,3.0,86.0,86.0,,
23,P023,180.0,55.0,2022-02-24,3.0,3.0,3.0,58.0,1.0,6.0,6.0,,
0,P023,180.0,56.0,2022-02-25,4.0,146.0,10.0,59.0,2.0,156.0,156.0,,
1,P023,180.0,56.0,2022-02-25,4.0,3.0,5.0,59.0,1.0,8.0,8.0,,
2,P023,180.0,56.0,2022-02-25,4.0,8.0,4.0,59.0,1.0,12.0,12.0,,
3,P023,180.0,56.0,2022-02-25,4.0,1.0,4.0,59.0,1.0,5.0,5.0,,
4,P023,180.0,56.0,2022-02-25,4.0,58.0,7.0,59.0,1.0,65.0,65.0,,
5,P023,180.0,56.0,2022-02-25,4.0,73.0,12.0,59.0,1.0,85.0,85.0,,
6,P023,180.0,56.0,2022-02-25,4.0,12.0,5.0,59.0,1.0,17.0,17.0,,
7,P023,180.0,56.0,2022-02-25,4.0,2.0,18.0,56.0,7.0,20.0,20.0,,
8,P023,180.0,56.0,2022-02-25,4.0,3.0,66.0,49.0,0.0,69.0,69.0,,
9,P023,180.0,56.0,2022-02-25,4.0,1.0,45.0,44.0,5.0,46.0,46.0,,
10,P023,180.0,56.0,2022-02-25,4.0,4.0,36.0,32.0,5.0,40.0,40.0,,
11,P023,180.0,56.0,2022-02-25,4.0,8.0,128.0,32.0,6.0,136.0,136.0,,
12,P023,180.0,56.0,2022-02-25,4.0,7.0,67.0,30.0,7.0,74.0,74.0,,
13,P023,180.0,56.0,2022-02-25,4.0,6.0,137.0,27.0,7.0,143.0,143.0,,
14,P023,180.0,56.0,2022-02-25,4.0,10.0,27.0,26.0,7.0,37.0,37.0,,
15,P023,180.0,56.0,2022-02-25,4.0,15.0,47.0,32.0,7.0,62.0,62.0,,
16,P023,180.0,56.0,2022-02-25,4.0,32.0,115.0,32.0,7.0,147.0,147.0,,
17,P023,180.0,56.0,2022-02-25,4.0,23.0,28.0,35.0,4.0,51.0,51.0,,
18,P023,180.0,56.0,2022-02-25,4.0,83.0,7.0,41.0,3.0,90.0,90.0,,
19,P023,180.0,56.0,2022-02-25,4.0,70.0,24.0,47.0,7.0,94.0,94.0,,
20,P023,180.0,56.0,2022-02-25,4.0,70.0,4.0,50.0,3.0,74.0,74.0,,
21,P023,180.0,56.0,2022-02-25,4.0,32.0,3.0,52.0,4.0,35.0,35.0,,
22,P023,180.0,56.0,2022-02-25,4.0,28.0,6.0,56.0,4.0,34.0,34.0,,
23,P023,180.0,56.0,2022-02-25,4.0,13.0,7.0,56.0,4.0,20.0,20.0,,
0,P023,180.0,57.0,2022-02-26,5.0,14.0,5.0,57.0,2.0,19.0,19.0,,
1,P023,180.0,57.0,2022-02-26,5.0,6.0,6.0,58.0,2.0,12.0,12.0,,
2,P023,180.0,57.0,2022-02-26,5.0,44.0,3.0,58.0,1.0,47.0,47.0,,
3,P023,180.0,57.0,2022-02-26,5.0,31.0,7.0,59.0,1.0,38.0,38.0,,
4,P023,180.0,57.0,2022-02-26,5.0,5.0,8.0,59.0,1.0,13.0,13.0,,
5,P023,180.0,57.0,2022-02-26,5.0,11.0,7.0,59.0,1.0,18.0,18.0,,
6,P023,180.0,57.0,2022-02-26,5.0,0.0,9.0,58.0,2.0,9.0,9.0,,
7,P023,180.0,57.0,2022-02-26,5.0,92.0,34.0,56.0,1.0,126.0,126.0,,
8,P023,180.0,57.0,2022-02-26,5.0,1.0,85.0,49.0,0.0,86.0,86.0,,
9,P023,180.0,57.0,2022-02-26,5.0,7.0,232.0,36.0,3.0,239.0,239.0,,
10,P023,180.0,57.0,2022-02-26,5.0,7.0,167.0,27.0,5.0,174.0,174.0,,
11,P023,180.0,57.0,2022-02-26,5.0,2.0,84.0,26.0,5.0,86.0,86.0,,
12,P023,180.0,57.0,2022-02-26,5.0,69.0,8.0,30.0,5.0,77.0,77.0,,
13,P023,180.0,57.0,2022-02-26,5.0,77.0,8.0,37.0,5.0,85.0,85.0,,
14,P023,180.0,57.0,2022-02-26,5.0,6.0,38.0,33.0,4.0,44.0,44.0,,
15,P023,180.0,57.0,2022-02-26,5.0,0.0,0.0,33.0,5.0,0.0,0.0,,
16,P023,180.0,57.0,2022-02-26,5.0,1.0,5.0,31.0,4.0,6.0,6.0,,
17,P023,180.0,57.0,2022-02-26,5.0,13.0,66.0,36.0,4.0,79.0,79.0,,
18,P023,180.0,57.0,2022-02-26,5.0,56.0,2.0,45.0,3.0,58.0,58.0,,
19,P023,180.0,57.0,2022-02-26,5.0,30.0,12.0,46.0,6.0,42.0,42.0,,
20,P023,180.0,57.0,2022-02-26,5.0,54.0,12.0,51.0,4.0,66.0,66.0,,
21,P023,180.0,57.0,2022-02-26,5.0,9.0,10.0,52.0,5.4,19.0,19.0,,
22,P023,180.0,57.0,2022-02-26,5.0,100.0,25.0,51.0,2.0,125.0,125.0,,
23,P023,180.0,57.0,2022-02-26,5.0,49.0,6.0,51.0,2.0,55.0,55.0,,
0,P023,180.0,58.0,2022-02-27,6.0,56.0,29.0,52.0,3.0,85.0,85.0,,
1,P023,180.0,58.0,2022-02-27,6.0,4.0,1.0,53.0,1.0,5.0,5.0,,
2,P023,180.0,58.0,2022-02-27,6.0,0.0,9.0,53.0,1.0,9.0,9.0,,
3,P023,180.0,58.0,2022-02-27,6.0,12.0,4.0,54.0,1.0,16.0,16.0,,
4,P023,180.0,58.0,2022-02-27,6.0,4.0,3.0,54.0,1.0,7.0,7.0,,
5,P023,180.0,58.0,2022-02-27,6.0,50.0,7.0,54.0,1.0,57.0,57.0,,
6,P023,180.0,58.0,2022-02-27,6.0,0.0,7.0,54.0,5.4,7.0,7.0,,
7,P023,180.0,58.0,2022-02-27,6.0,5.0,10.0,53.0,2.0,15.0,15.0,,
8,P023,180.0,58.0,2022-02-27,6.0,31.0,9.0,52.0,0.0,40.0,40.0,,
9,P023,180.0,58.0,2022-02-27,6.0,0.0,21.0,50.0,3.0,21.0,21.0,,
10,P023,180.0,58.0,2022-02-27,6.0,0.0,6.0,48.0,0.0,6.0,6.0,,
11,P023,180.0,58.0,2022-02-27,6.0,0.0,9.0,48.0,4.0,9.0,9.0,,
12,P023,180.0,58.0,2022-02-27,6.0,0.0,51.0,44.0,5.0,51.0,51.0,,
13,P023,180.0,58.0,2022-02-27,6.0,9.0,15.0,42.0,4.0,24.0,24.0,,
14,P023,180.0,58.0,2022-02-27,6.0,14.0,38.0,43.0,4.0,52.0,52.0,,
15,P023,180.0,58.0,2022-02-27,6.0,3.0,10.0,42.0,5.0,13.0,13.0,,
16,P023,180.0,58.0,2022-02-27,6.0,7.0,5.0,43.0,5.0,12.0,12.0,,
17,P023,180.0,58.0,2022-02-27,6.0,17.0,0.0,45.0,4.0,17.0,17.0,,
18,P023,180.0,58.0,2022-02-27,6.0,17.0,14.0,47.0,6.0,31.0,31.0,,
19,P023,180.0,58.0,2022-02-27,6.0,32.0,5.0,50.0,3.0,37.0,37.0,,
20,P023,180.0,58.0,2022-02-27,6.0,14.0,12.0,54.0,4.0,26.0,26.0,,
21,P023,180.0,58.0,2022-02-27,6.0,15.0,7.0,53.0,2.0,22.0,22.0,,
22,P023,180.0,58.0,2022-02-27,6.0,11.0,4.0,54.0,2.0,15.0,15.0,,
23,P023,180.0,58.0,2022-02-27,6.0,46.0,16.0,56.0,2.0,62.0,62.0,,
0,P023,180.0,59.0,2022-02-28,0.0,62.0,11.0,57.0,2.0,73.0,73.0,,
1,P023,180.0,59.0,2022-02-28,0.0,3.0,10.0,57.0,1.0,13.0,13.0,,
